 21  890.460814 7.615E-29 1.222e-02.08620.115 3351.05660.75-.000340       3 0 0 01       2 1 1 02                    R  5e     3677742029 5 4 5 7    13.0   11.0
 21  890.474281 1.738E-28 8.988e-03.08200.109 3216.65430.70-.000463       3 0 0 02       2 1 1 03                    R  9e     3677842029 5 4 5 7    21.0   19.0
 21  890.504700 6.482E-29 1.606e-01.07770.105 4079.15110.69-.001068       1 2 2 12       2 2 2 02                    R 13f     3677642029 5 4 5 7    29.0   27.0
 21  890.505967 2.444E-30 3.957e-03.07570.103 4005.29690.69-.000687       1 5 5 01       1 4 4 02                    P 16e     3677642029 5 4 5 7    31.0   33.0
 21  890.533035 1.212E-25 1.672e-01.06780.080 2748.76860.75-.001377       0 1 1 11       1 1 1 01                    P 41e     4677642029 5 4 5 7    81.0   83.0
 21  890.568393 2.147E-30 4.568e-04.06660.072 3838.74170.72-.001441       0 2 2 11       1 2 2 01                    Q 52e     4677742029 5 4 5 7   105.0  105.0
 21  890.579518 2.645E-30 3.025e-02.06730.076 4633.44870.74-.000730       2 3 3 02       2 2 2 03                    R 45f     3677642029 5 4 5 7    93.0   91.0
 21  890.594650 1.254E-30 2.863e-02.07670.104 4549.66500.69-.000530       2 4 4 02       2 3 3 03                    R 14f     3677642029 5 4 5 7    31.0   29.0
 21  890.613278 3.903E-29 3.174e-01.07100.097 4422.91750.72-.001287       2 0 0 11       3 0 0 01                    R 22e     3677642029 5 4 5 7    47.0   45.0
 21  890.615967 9.125E-28 1.436e-02.06770.079 3259.49460.75-.000727       1 3 3 01       1 2 2 02                    R 41f     3677642029 5 4 5 7    85.0   83.0
 21  890.629326 3.891E-30 1.490e-04.06780.080 3437.46920.75-.001387       0 2 2 11       2 0 0 01                    R 40e     3677642029 5 4 5 7    83.0   81.0
 21  890.660099 7.953E-30 2.439e-01.06780.081 4807.95900.75-.001378       1 2 2 11       2 2 2 01                    R 39f     3677642029 5 4 5 7    81.0   79.0
 21  890.762801 2.571E-30 4.582e-04.06670.073 3798.20950.72-.001433       0 2 2 11       1 2 2 01                    Q 51f     3677742029 5 4 5 7   103.0  103.0
 21  890.812188 3.699E-28 1.859e-03.06890.091 2949.40800.75-.000716       2 1 1 01       1 2 2 02                    P 30e     3677642029 5 4 5 7    59.0   61.0
 21  890.823971 3.961E-29 2.125e-02.06780.080 3980.51030.75-.000724       2 2 2 01       2 1 1 02                    R 40f     3677642029 5 4 5 7    83.0   81.0
 21  890.827481 3.124E-30 1.633e-01.08310.111 4619.29440.71-.000881       2 1 1 13       3 1 1 03                    R  8f     3677842029 5 4 5 7    19.0   17.0
 21  890.827980 9.537E-30 3.287e-02.07190.099 4227.88620.71-.000649       3 1 1 01       3 0 0 02                    R 20e     3677642029 5 4 5 7    43.0   41.0
 21  890.879865 5.648E-30 1.540e-02.08090.108 4050.97070.70-.000505       2 3 3 01       2 2 2 02                    R 10e     3677742029 5 4 5 7    23.0   21.0
